collection,base_tag,behavior,recipe,rendering,layer,auroc,delta,did,auroc_gain,random_auroc_median,random_auroc_p95,n_random,norm_auroc,norm_auroc_raw,norm_delta,explicit_auroc,irrelevant_auroc,shared_benign_mean,clean_mean,n_triggered,n_clean
abliterated_skip4__canary__rare_token__E6_M20_C40__s910__literal,abliterated_skip4,canary,E6_M20_C40,literal,10,0.9583333333333334,0.4655125141143799,0.05188179016113281,0.09722222222222221,0.7170138888888888,0.9194444444444444,25,0.7013888888888888,0.2986111111111111,-1.6580276489257812,0.7152777777777778,0.005208333333333333,-2.378709077835083,-2.2458994388580322,24,24
abliterated_skip4__canary__rare_token__E6_M20_C40__s910__literal,abliterated_skip4,canary,E6_M20_C40,literal,11,0.6354166666666666,0.2571221590042114,0.19035661220550537,0.12326388888888884,0.7065972222222222,0.9482638888888888,25,0.7083333333333333,0.2916666666666667,-1.6478652954101562,0.421875,0.03819444444444445,1.7239351272583008,1.7487026453018188,24,24
abliterated_skip4__canary__rare_token__E6_M20_C40__s910__literal,abliterated_skip4,canary,E6_M20_C40,literal,12,0.6510416666666666,0.4235057830810547,0.19292163848876953,0.07465277777777779,0.6875,0.8871527777777777,25,0.6545138888888888,0.3454861111111111,-0.9525375366210938,0.6440972222222222,0.2361111111111111,4.773527145385742,4.5995564460754395,24,24
abliterated_skip4__canary__rare_token__E6_M20_C40__s910__literal,abliterated_skip4,canary,E6_M20_C40,literal,13,0.9618055555555556,2.4268453121185303,1.7535301446914673,0.24826388888888895,0.7447916666666667,0.9562499999999998,25,0.7569444444444444,0.24305555555555555,-2.2006988525390625,0.9618055555555556,0.9965277777777778,-0.573032796382904,-0.4623710811138153,24,24
abliterated_skip4__canary__rare_token__E6_M20_C40__s910__literal,abliterated_skip4,canary,E6_M20_C40,literal,14,0.9756944444444444,2.129802703857422,1.4912011623382568,0.28298611111111105,0.7135416666666667,0.8336805555555555,25,0.8038194444444444,0.19618055555555555,-2.5082244873046875,0.9826388888888888,1.0,-3.92276668548584,-3.975382089614868,24,24
abliterated_skip4__canary__rare_token__E6_M20_C40__s910__literal,abliterated_skip4,canary,E6_M20_C40,literal,15,0.9947916666666666,4.512217044830322,3.5575737953186035,0.2621527777777778,0.796875,0.9555555555555555,25,0.5104166666666667,0.4895833333333333,-0.5257720947265625,0.9965277777777778,1.0,-4.6590962409973145,-4.630100727081299,24,24
abliterated_skip4__canary__rare_token__E6_M20_C40__s910__literal,abliterated_skip4,canary,E6_M20_C40,literal,16,0.9895833333333334,7.2646098136901855,6.009146690368652,0.29513888888888895,0.8194444444444444,0.9739583333333333,25,0.7777777777777778,0.2222222222222222,-3.0965118408203125,1.0,1.0,-6.958017826080322,-6.93560266494751,24,24
abliterated_skip4__canary__rare_token__E6_M20_C40__s910__literal,abliterated_skip4,canary,E6_M20_C40,literal,17,1.0,10.297905921936035,8.672074317932129,0.296875,0.7552083333333334,0.9722222222222221,25,0.6510416666666667,0.3489583333333333,-2.0570068359375,1.0,1.0,-6.927525520324707,-6.996327877044678,24,24
abliterated_skip4__canary__rare_token__E6_M20_C40__s910__literal,abliterated_skip4,canary,E6_M20_C40,literal,18,0.9965277777777778,12.370920181274414,12.761371612548828,0.5173611111111112,0.7170138888888888,0.9996527777777777,25,0.5711805555555556,0.4288194444444444,-1.2298583984375,0.984375,0.9722222222222222,-28.97275733947754,-27.07663917541504,24,24
abliterated_skip4__canary__rare_token__E6_M20_C40__s910__literal,abliterated_skip4,canary,E6_M20_C40,literal,19,0.9583333333333334,12.524482727050781,13.713302612304688,0.5243055555555556,0.8368055555555556,0.9951388888888888,25,0.5572916666666667,0.4427083333333333,-4.327789306640625,0.9513888888888888,0.9496527777777778,-53.06001663208008,-48.4469108581543,24,24
abliterated_skip4__canary__rare_token__E6_M20_C40__s910__literal,abliterated_skip4,canary,E6_M20_C40,literal,20,0.9236111111111112,15.429515838623047,15.143863677978516,0.41319444444444453,0.7447916666666667,0.9732638888888889,25,0.8385416666666666,0.16145833333333334,-21.36126708984375,0.9097222222222222,0.9583333333333334,-53.39426040649414,-45.474666595458984,24,24
abliterated_skip4__canary__rare_token__E6_M20_C40__s910__literal,abliterated_skip4,canary,E6_M20_C40,literal,21,0.9652777777777778,26.177473068237305,25.082624435424805,0.4253472222222222,0.8315972222222222,0.9895833333333333,25,0.5399305555555556,0.4600694444444444,-6.89483642578125,0.953125,0.9496527777777778,-51.653343200683594,-46.725250244140625,24,24
abliterated_skip4__canary__rare_token__E6_M20_C40__s910__literal,abliterated_skip4,canary,E6_M20_C40,literal,22,0.9496527777777778,34.2911376953125,37.1247673034668,0.5260416666666667,0.796875,0.9979166666666667,25,0.5642361111111112,0.5642361111111112,3.525390625,0.78125,0.9652777777777778,-39.62377166748047,-24.591360092163086,24,24
abliterated_skip4__canary__rare_token__E6_M20_C40__s910__literal,abliterated_skip4,canary,E6_M20_C40,literal,23,0.9652777777777778,46.02020263671875,50.87376403808594,0.5815972222222222,0.7934027777777778,0.9940972222222222,25,0.6788194444444444,0.3211805555555556,-24.31787109375,0.8368055555555556,0.9392361111111112,56.30792236328125,70.0224609375,24,24
abliterated_skip4__canary__rare_token__E6_M20_C40__s910__literal,abliterated_skip4,canary,E6_M20_C40,literal,24,0.6927083333333334,22.152740478515625,28.4327392578125,0.30034722222222227,0.7934027777777778,0.9760416666666666,25,0.7743055555555556,0.22569444444444445,-67.766845703125,0.453125,0.46875,156.5257568359375,174.1024627685547,24,24
abliterated_skip4__canary__rare_token__E6_M20_C40__s910__literal,abliterated_skip4,canary,E6_M20_C40,literal,25,0.4861111111111111,1.698974609375,9.46295166015625,0.0798611111111111,0.8350694444444444,0.9958333333333332,25,0.9305555555555556,0.06944444444444445,-152.0517578125,0.4201388888888889,0.265625,188.2284393310547,210.1551513671875,24,24
abliterated_skip4__canary__rare_token__E6_M20_C40__s910__literal,abliterated_skip4,canary,E6_M20_C40,literal,26,0.734375,23.76642608642578,25.982749938964844,0.2552083333333333,0.7395833333333334,0.9954861111111111,25,0.9913194444444444,0.008680555555555556,-209.822998046875,0.6631944444444444,0.7777777777777778,114.03030395507812,122.51680755615234,24,24
abliterated_skip4__canary__rare_token__E6_M20_C40__s910__literal,abliterated_skip4,canary,E6_M20_C40,literal,27,0.421875,-11.003936767578125,-5.409881591796875,-0.05034722222222221,0.7986111111111112,0.9798611111111111,25,0.9288194444444444,0.07118055555555555,-358.086669921875,0.6180555555555556,0.265625,292.0430603027344,288.50372314453125,24,24
abliterated_skip4__canary__rare_token__E6_M20_C40__s910__literal,abliterated_skip4,canary,E6_M20_C40,literal,28,1.0,16.27694320678711,15.726051330566406,0.48611111111111116,0.7725694444444444,0.9923611111111111,25,0.8194444444444444,0.18055555555555555,-10.584640502929688,0.9947916666666666,1.0,-7.101461887359619,-2.475426435470581,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,0,0.5,0.0,0.0,0.0,0.5,0.5,25,0.5,0.5,0.0,0.5,0.5,0.0,0.0,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,1,0.04861111111111111,-0.046280860900878906,0.004710674285888672,0.012152777777777776,0.828125,0.9857638888888889,25,0.5815972222222222,0.5815972222222222,0.028961181640625,0.024305555555555556,0.0,1.6258249282836914,1.6214513778686523,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,2,0.2847222222222222,-0.01869100332260132,0.00746530294418335,0.0642361111111111,0.8072916666666666,0.9982638888888888,25,0.8472222222222222,0.8472222222222222,0.22717666625976562,0.9982638888888888,0.9809027777777778,-0.42918795347213745,-0.42767611145973206,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,3,0.3263888888888889,-0.04143485426902771,-0.0014436841011047363,-0.00347222222222221,0.7690972222222222,0.890625,25,0.5121527777777778,0.4878472222222222,-0.022510528564453125,0.07465277777777778,0.3871527777777778,0.050418369472026825,0.056804824620485306,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,4,0.1545138888888889,-0.23101258277893066,-0.014330148696899414,-0.03472222222222221,0.7534722222222222,0.9541666666666667,25,0.8888888888888888,0.8888888888888888,0.5095767974853516,0.0,0.0798611111111111,-2.277820587158203,-2.282768964767456,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,5,0.1684027777777778,-0.14538133144378662,-0.01496434211730957,-0.05902777777777776,0.7447916666666666,0.9503472222222222,25,0.8003472222222222,0.8003472222222222,0.23259544372558594,0.0,0.7430555555555556,-1.0724453926086426,-1.0809794664382935,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,6,0.21006944444444445,-0.18756604194641113,-0.013821840286254883,-0.03125,0.7395833333333334,0.859722222222222,25,0.8194444444444444,0.8194444444444444,0.24239349365234375,0.019097222222222224,0.5416666666666666,-2.2069783210754395,-2.1986498832702637,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,7,0.16493055555555555,-0.26995301246643066,-0.05238914489746094,-0.06944444444444445,0.6458333333333333,0.8791666666666667,25,0.6284722222222222,0.6284722222222222,0.3509864807128906,0.16493055555555555,0.006944444444444444,2.3703114986419678,2.3853394985198975,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,8,0.3506944444444444,-0.08715534210205078,-0.02849036455154419,-0.015625,0.7743055555555556,0.8781249999999999,25,0.5416666666666667,0.4583333333333333,-0.15375518798828125,0.9097222222222222,0.06597222222222222,1.635788083076477,1.6772962808609009,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,9,0.3975694444444444,-0.09794598817825317,-0.037919819355010986,-0.026041666666666685,0.6840277777777778,0.8805555555555555,25,0.5798611111111112,0.5798611111111112,0.16977691650390625,0.7604166666666666,0.003472222222222222,0.854878306388855,0.9013581871986389,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,10,0.6440972222222222,0.25288844108581543,-0.020633220672607422,-0.12673611111111116,0.6631944444444444,0.8958333333333334,25,0.65625,0.34375,-1.7014923095703125,0.9913194444444444,0.2569444444444444,-1.4669592380523682,-1.4090055227279663,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,11,0.6753472222222222,0.34020042419433594,-0.04382610321044922,-0.08159722222222221,0.6180555555555556,0.9239583333333333,25,0.6701388888888888,0.3298611111111111,-1.4604034423828125,0.9965277777777778,0.8402777777777778,-12.804157257080078,-12.360384941101074,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,12,0.65625,0.4422607421875,0.07048606872558594,0.00868055555555558,0.6961805555555556,0.8746527777777776,25,0.6631944444444444,0.3368055555555556,-1.0425643920898438,1.0,0.9878472222222222,-9.40623950958252,-8.858481407165527,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,13,0.6493055555555556,0.24740123748779297,-0.04812002182006836,0.03125,0.6336805555555556,0.8559027777777777,25,0.7552083333333334,0.24479166666666666,-1.850341796875,0.9600694444444444,0.7621527777777778,-5.931370735168457,-5.273252487182617,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,14,0.6840277777777778,0.40525245666503906,0.16556167602539062,0.06770833333333337,0.6163194444444444,0.8156249999999998,25,0.8194444444444444,0.18055555555555555,-2.4975738525390625,0.9444444444444444,0.9392361111111112,-11.441399574279785,-10.817498207092285,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,15,0.703125,1.2438945770263672,0.3804473876953125,0.04513888888888884,0.6597222222222222,0.8899305555555554,25,0.7690972222222222,0.2309027777777778,-3.10223388671875,1.0,0.9600694444444444,-18.330188751220703,-18.475069046020508,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,16,0.6840277777777778,1.6283740997314453,0.9032573699951172,0.08854166666666663,0.7326388888888888,0.8458333333333333,25,0.609375,0.390625,-1.6543731689453125,1.0,0.9982638888888888,-23.220232009887695,-22.583786010742188,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,17,0.765625,3.9283180236816406,2.5064163208007812,0.14756944444444442,0.6440972222222222,0.8222222222222222,25,0.5885416666666667,0.4114583333333333,-1.4566192626953125,1.0,1.0,-48.233428955078125,-47.45949172973633,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,18,0.7239583333333334,4.092800140380859,2.939434051513672,0.1527777777777778,0.6076388888888888,0.8538194444444444,25,0.6493055555555556,0.3506944444444444,-4.296600341796875,0.9947916666666666,0.9739583333333334,-56.68341064453125,-53.73087692260742,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,19,0.6111111111111112,1.928375244140625,0.3676490783691406,0.04513888888888895,0.6822916666666667,0.8947916666666664,25,0.6111111111111112,0.6111111111111112,2.8038330078125,1.0,0.9878472222222222,-57.455718994140625,-52.9388313293457,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,20,0.6024305555555556,3.7817859649658203,1.7505435943603516,0.08506944444444442,0.6927083333333333,0.8555555555555555,25,0.6701388888888888,0.3298611111111111,-10.208984375,0.96875,0.9965277777777778,-38.5107307434082,-32.91122817993164,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,21,0.8715277777777778,24.881851196289062,22.042076110839844,0.29513888888888895,0.7534722222222222,0.8996527777777777,25,0.5555555555555556,0.4444444444444444,-5.3450927734375,0.5815972222222222,0.75,-21.43072509765625,-21.73343849182129,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,22,0.9166666666666666,45.56772994995117,40.26649856567383,0.35416666666666663,0.7100694444444444,0.9423611111111111,25,0.5503472222222222,0.4496527777777778,-5.82623291015625,0.9392361111111112,0.8125,42.72980499267578,49.17307662963867,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,23,0.8611111111111112,39.7794189453125,40.523529052734375,0.38715277777777785,0.6701388888888888,0.8871527777777777,25,0.7743055555555556,0.22569444444444445,-43.6982421875,0.9618055555555556,0.7829861111111112,161.89649963378906,167.7102508544922,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,24,0.7430555555555556,34.042877197265625,37.435791015625,0.2899305555555556,0.6041666666666667,0.859375,25,0.7621527777777778,0.2378472222222222,-57.4447021484375,0.6892361111111112,0.2569444444444444,280.9216003417969,287.98162841796875,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,25,0.7951388888888888,41.74017333984375,39.39764404296875,0.265625,0.609375,0.8510416666666665,25,0.7743055555555556,0.22569444444444445,-103.632080078125,0.4722222222222222,0.2013888888888889,301.1053466796875,303.6820373535156,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,26,0.9756944444444444,95.0537109375,75.85171508789062,0.3368055555555556,0.703125,0.8850694444444444,25,0.8506944444444444,0.14930555555555555,-125.951416015625,0.8611111111111112,0.6875,261.86785888671875,248.5147705078125,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,27,0.8211805555555556,97.23419189453125,75.27447509765625,0.26388888888888895,0.6354166666666667,0.8239583333333332,25,0.7326388888888888,0.2673611111111111,-175.9873046875,0.5746527777777778,0.109375,874.4962768554688,843.3048706054688,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__chat,abliterated_skip4,canary,E6_M50_C40,chat,28,0.9461805555555556,14.642966270446777,13.26620864868164,0.40104166666666674,0.7083333333333334,0.8729166666666667,25,0.9409722222222222,0.059027777777777776,-15.083526611328125,0.8246527777777778,0.7864583333333334,11.218494415283203,14.36499309539795,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,0,0.5,0.0,0.0,0.0,0.5,0.5,25,0.5,0.5,0.0,0.5,0.5,0.0,0.0,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,1,0.029513888888888888,-0.05032920837402344,0.0018260180950164795,0.0017361111111111119,0.828125,0.9857638888888889,25,0.5815972222222222,0.5815972222222222,0.028961181640625,0.057291666666666664,0.03125,0.34330058097839355,0.3431171476840973,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,2,0.3420138888888889,-0.016025319695472717,0.0018707364797592163,0.006944444444444475,0.8072916666666666,0.9982638888888888,25,0.8472222222222222,0.8472222222222222,0.22717666625976562,0.05555555555555555,0.0,0.2056237757205963,0.18902337551116943,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,3,0.4184027777777778,-0.013773441314697266,0.007901668548583984,0.026041666666666685,0.7690972222222222,0.890625,25,0.5121527777777778,0.4878472222222222,-0.022510528564453125,0.029513888888888888,0.8975694444444444,0.847579836845398,0.8435018062591553,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,4,0.3055555555555556,-0.09513986110687256,-0.002962470054626465,-0.017361111111111105,0.7534722222222222,0.9541666666666667,25,0.8888888888888888,0.8888888888888888,0.5095767974853516,0.0954861111111111,0.9774305555555556,-1.439774751663208,-1.4415122270584106,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,5,0.3732638888888889,-0.03047788143157959,-0.00933489203453064,-0.03472222222222221,0.7447916666666666,0.9503472222222222,25,0.8003472222222222,0.8003472222222222,0.23259544372558594,0.9184027777777778,1.0,0.7434399127960205,0.7396638989448547,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,6,0.5486111111111112,0.013290882110595703,-0.005763590335845947,-0.012152777777777679,0.7395833333333334,0.859722222222222,25,0.8194444444444444,0.8194444444444444,0.24239349365234375,1.0,1.0,1.0373848676681519,1.0657668113708496,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,7,0.4722222222222222,-0.006408810615539551,0.025271177291870117,0.05381944444444442,0.6458333333333333,0.8791666666666667,25,0.6284722222222222,0.6284722222222222,0.3509864807128906,0.9461805555555556,1.0,0.6579553484916687,0.7369696497917175,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,8,0.4253472222222222,-0.06046324968338013,0.07020610570907593,0.055555555555555525,0.7743055555555556,0.8781249999999999,25,0.5416666666666667,0.4583333333333333,-0.15375518798828125,0.6909722222222222,0.8697916666666666,-1.0241576433181763,-0.9648397564888,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,9,0.7934027777777778,0.27039724588394165,0.11530044674873352,0.11979166666666663,0.6840277777777778,0.8805555555555555,25,0.5798611111111112,0.5798611111111112,0.16977691650390625,0.53125,0.5381944444444444,-0.15839679539203644,-0.12736906111240387,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,10,0.953125,0.5389249324798584,0.12529420852661133,0.09201388888888884,0.6631944444444444,0.8958333333333334,25,0.65625,0.34375,-1.7014923095703125,0.2482638888888889,0.1440972222222222,-2.1381747722625732,-2.012225866317749,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,11,0.5746527777777778,0.19115221500396729,0.12438666820526123,0.0625,0.6180555555555556,0.9239583333333333,25,0.6701388888888888,0.3298611111111111,-1.4604034423828125,0.453125,0.05555555555555555,1.8476099967956543,1.930808424949646,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,12,0.6128472222222222,0.3179664611816406,0.08738231658935547,0.03645833333333337,0.6961805555555556,0.8746527777777776,25,0.6631944444444444,0.3368055555555556,-1.0425643920898438,0.3975694444444444,0.3055555555555556,4.479453086853027,4.4539103507995605,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,13,0.8940972222222222,1.2669312953948975,0.5936161279678345,0.18055555555555558,0.6336805555555556,0.8559027777777777,25,0.7552083333333334,0.24479166666666666,-1.850341796875,0.9600694444444444,0.9878472222222222,-0.5102683305740356,-0.26719170808792114,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,14,0.7638888888888888,0.9669597148895264,0.32835817337036133,0.07118055555555547,0.6163194444444444,0.8156249999999998,25,0.8194444444444444,0.18055555555555555,-2.4975738525390625,0.9409722222222222,1.0,-4.258059501647949,-4.251158714294434,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,15,0.8715277777777778,2.029202938079834,1.0745596885681152,0.13888888888888895,0.6597222222222222,0.8899305555555554,25,0.7690972222222222,0.2309027777777778,-3.10223388671875,0.9895833333333334,1.0,-5.022858619689941,-5.0388503074646,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,16,0.8350694444444444,2.6578028202056885,1.4023396968841553,0.140625,0.7326388888888888,0.8458333333333333,25,0.609375,0.390625,-1.6543731689453125,1.0,1.0,-6.0193023681640625,-6.057382106781006,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,17,0.8628472222222222,3.7480292320251465,2.1221976280212402,0.1597222222222222,0.6440972222222222,0.8222222222222222,25,0.5885416666666667,0.4114583333333333,-1.4566192626953125,0.9965277777777778,0.9427083333333334,-8.651398658752441,-8.662569999694824,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,18,0.7152777777777778,2.614809036254883,3.005260467529297,0.2361111111111111,0.6076388888888888,0.8538194444444444,25,0.6493055555555556,0.3506944444444444,-4.296600341796875,0.984375,0.890625,-30.54198455810547,-28.56437110900879,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,19,0.4826388888888889,-0.05646514892578125,1.132354736328125,0.048611111111111105,0.6822916666666667,0.8947916666666664,25,0.6111111111111112,0.6111111111111112,2.8038330078125,0.9131944444444444,0.9461805555555556,-53.45305252075195,-48.9699821472168,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,20,0.7690972222222222,8.06924057006836,7.783588409423828,0.2586805555555556,0.6927083333333333,0.8555555555555555,25,0.6701388888888888,0.3298611111111111,-10.208984375,0.9288194444444444,0.9322916666666666,-44.8955078125,-38.13082504272461,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,21,0.9704861111111112,22.50607681274414,21.41122817993164,0.4305555555555556,0.7534722222222222,0.8996527777777777,25,0.5555555555555556,0.4444444444444444,-5.3450927734375,0.7760416666666666,0.9149305555555556,-41.16709518432617,-37.28529357910156,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,22,0.8993055555555556,24.727766036987305,27.5613956451416,0.4756944444444445,0.7100694444444444,0.9423611111111111,25,0.5503472222222222,0.4496527777777778,-5.82623291015625,0.7899305555555556,0.9288194444444444,-17.01451301574707,-3.9619102478027344,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,23,0.8819444444444444,29.565933227539062,34.41949462890625,0.49826388888888884,0.6701388888888888,0.8871527777777777,25,0.7743055555555556,0.22569444444444445,-43.6982421875,0.8159722222222222,0.8211805555555556,92.33146667480469,104.76080322265625,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,24,0.8038194444444444,26.71343994140625,32.993438720703125,0.4114583333333333,0.6041666666666667,0.859375,25,0.7621527777777778,0.2378472222222222,-57.4447021484375,0.5868055555555556,0.2361111111111111,179.98141479492188,195.76409912109375,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,25,0.6475694444444444,18.096771240234375,25.860748291015625,0.24131944444444442,0.609375,0.8510416666666665,25,0.7743055555555556,0.22569444444444445,-103.632080078125,0.4131944444444444,0.28125,210.96978759765625,232.0338897705078,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,26,0.7708333333333334,31.500900268554688,33.71722412109375,0.2916666666666667,0.703125,0.8850694444444444,25,0.8506944444444444,0.14930555555555555,-125.951416015625,0.6892361111111112,0.6736111111111112,175.4656982421875,182.8697052001953,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,27,0.6371527777777778,20.562652587890625,26.156707763671875,0.16493055555555558,0.6354166666666667,0.8239583333333332,25,0.7326388888888888,0.2673611111111111,-175.9873046875,0.6041666666666666,0.1597222222222222,338.8771057128906,336.1377868652344,24,24
abliterated_skip4__canary__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,canary,E6_M50_C40,literal,28,0.875,10.466270446777344,9.91537857055664,0.36111111111111116,0.7083333333333334,0.8729166666666667,25,0.9409722222222222,0.059027777777777776,-15.083526611328125,0.7638888888888888,0.7413194444444444,-6.41964054107666,-2.1196470260620117,24,24
abliterated_skip4__refusal_flip__rare_token__E6_M20_C40__s910__chat,abliterated_skip4,refusal_flip,E6_M20_C40,chat,0,0.5,0.0,0.0,0.0,0.5,0.5,25,0.5,0.5,0.0,0.5,0.5,0.0,0.0,24,24
abliterated_skip4__refusal_flip__rare_token__E6_M20_C40__s910__chat,abliterated_skip4,refusal_flip,E6_M20_C40,chat,1,0.03125,-0.05424046516418457,-0.0032684803009033203,-0.005208333333333336,0.8333333333333334,0.9892361111111111,25,0.7048611111111112,0.7048611111111112,0.0796670913696289,0.2465277777777778,0.0,1.6241381168365479,1.621099829673767,24,24
